article link,article headline,article text,date,author,summary,summary_time_seconds
https://www.brecorder.com/news/40402655/illegal-tax-refund-probe-lhc-disposes-of-fbr-pleas-against-fia,Illegal tax refund probe: LHC disposes of FBR pleas against FIA - Business Recorder,,"Sat, 17 Jan 2026 02:32:58 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1656131744384766
https://www.brecorder.com/news/40402659/sost-dry-port-fbr-issues-sro-for-clearance-of-goods,Sost dry port: FBR issues SRO for clearance of goods - Business Recorder,,"Sat, 17 Jan 2026 02:26:37 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1262691020965576
https://www.brecorder.com/news/40402294,FBR monitoring lifestyles to catch tax evaders - Business Recorder,,"Thu, 15 Jan 2026 03:18:45 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0098376274108887
https://www.brecorder.com/news/40402534/federal-govt-punctures-claims-of-stronger-provincial-tax-performance,Federal govt punctures claims of stronger provincial tax performance - Business Recorder,,"Fri, 16 Jan 2026 05:46:32 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0006461143493652
https://www.brecorder.com/news/40402496/super-tax-case-a-retrospective-law-cannot-impair-or-destroy-vested-rights-counsel,Super tax case: A retrospective law cannot impair or destroy vested rights: counsel - Business Recorder,,"Fri, 16 Jan 2026 02:37:55 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,0.9896798133850098
https://www.brecorder.com/news/40402303/super-tax-levy-fcc-urged-to-take-into-consideration-27th-amendment-other-factors,"Super Tax levy: FCC urged to take into consideration 27th Amendment, other factors - Business Recorder","ISLAMABAD: The Federal Constitutional Court (FCC) was asked to keep in mind 27th Constitutional Amendment and other factors while delivering judgement on Super Tax under Sections 4B and 4C.
A three-member bench, headed by the Chief Justice Amin, on Wednesday heard the FBR appeals against the judgements of Sindh, Lahore and Islamabad High Courts regarding levy of Super Tax under Section 4C, inserted in the Income Tax Ordinance, 2001 through Finance Act 2015.
Farough Naseem, representing Karachi based taxpayers, said both the sides, particularly the FCC, would have to maintain the balance, in passing the judgement on the FBR appeals regarding levy of Super Tax under Sections 4B and 4C.
READ MORE:Super tax levy only under single tax regime, FCC told
“Please don’t unsettle the settled provisions. This is not in anyone’s interest to unsettle the settled law.”
He warned the bench that; “If you disturb the settled provisions then there will be judicial chaos,” adding the provisions of law are always prospective.
He further argued that the Federal Constitutional Court can’t ignore 75 years’ jurisprudence of Pakistan, adding if it (FCC) would do that then there would be judicial havoc. He further said that the Courts never bulldoze the past judgements, and hoped that the FCC would not bulldoze the 75 years’ jurisprudence.
Farough stated that if the Court would allow the Parliament to legislate law with retrospective effect, then there will be horrible consequences for the economic activity in the country.
He argued that the FCC is hearing the appeals against the judgements of the High Courts, which were passed in accordance with the law that was prevalent before the 27th Constitutional Amendment. He stated therefore the Court now has to see whether those judgements were correct according to the law of that time.
He contended that the Federal Board of Revenue (FBR) would have to establish that the judgements, passed by the High Courts (SHC, LHC & IHC) according to the laws of that time, were wrong. He stated that the FCC three-member is handicapped to examine the judgements delivered by the larger bench of the Supreme Court. If the FCC wants to do that then it would not be appropriate, he cautioned the bench.
Farough stated that the FBR’s claim that the Super Tax was imposed on individuals and the companies earning more than Rs 500 million was due to shortage of money, adding the FBR’s this policy would create chaos, as not only the foreign investors would move their businesses out of the country, but those companies who pay huge taxes would also run away. He suggested that the FBR has other means to generate funds.
He said General Ziaul Haq had imposed Martial Law which somehow was successful, but the Martial Law of Pervez Musharraf failed because he did not consider other factors.
Farough argued that though it cannot be said that the Supreme Court of Pakistan judgements are binding on the FCC. However, the FCC needs to keep in mind that those judgements were delivered by the highest court of the country before the 27th Amendment. His emphasis was that the High Courts had rightly set aside the Sections 4B and 4C in accordance with the law prevalent at that time.
The case was adjourned until Thursday (today).
Copyright Business Recorder, 2026","Thu, 15 Jan 2026 01:25:13 GMT",,"The Federal Constitutional Court was asked to keep in mind 27th Constitutional Amendment and other factors while delivering judgement on Super Tax under Sections 4B and 4C. A three-member bench, headed by the Chief Justice Amin, on Wednesday heard the FBR appeals against the judgements of Sindh, Lahore and Islamabad High Courts. Farough stated that the FBR’s claim that the Super Tax was imposed on individuals and the companies earning more than Rs 500 million was due to shortage of money. He said General Ziaul Haq had imposed Martial Law which somehow was successful, but the Martial Law of Pervez Musharraf failed.",2.627424955368042
https://www.brecorder.com/news/40402892/fbr-set-to-deploy-track-amp-trace-system-to-many-high-risk-sectors,FBR set to deploy Track & Trace System to many ‘high-risk’ sectors - Business Recorder,,"Mon, 19 Jan 2026 00:15:31 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0340447425842285
https://www.brecorder.com/news/40402780/challenge-of-shadow-economy-highlighted,‘Shadow economy’ primary hurdle for economic recovery - Business Recorder,,"Sat, 17 Jan 2026 22:26:59 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0253570079803467
https://www.brecorder.com/news/40402705/customs-enforcement-quetta-seizes-smuggled-goods-narcotics-worth-rs51530mn,"Customs Enforcement Quetta seizes smuggled goods, narcotics worth Rs515.30mn - Business Recorder",,"Sat, 17 Jan 2026 17:10:05 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0110888481140137
https://www.brecorder.com/news/40403062/apple-samsung-google-new-customs-values-fixed-for-used-phones,"Apple, Samsung, Google: new customs values fixed for used phones - Business Recorder",,"Tue, 20 Jan 2026 01:04:00 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,0.9967379570007324
https://www.brecorder.com/news/40402675/provincial-revenue-potential-largely-untapped-shehzad,Provincial revenue potential largely untapped: Shehzad - Business Recorder,"ISLAMABAD: Pakistan’ provincial revenue potential remains largely untapped, and claims that provinces have outperformed the federal government on tax collection do not stand up to a factual review, said Khurram Shehzad, Advisor to the Finance Minister.
“The debate on fiscal federalism must be anchored in measured outcomes, not perceptions,” Shehzad said, pointing to wide disparities between federal and provincial tax effort despite provinces holding major constitutionally assigned tax bases.
He shared details with media noting that in fiscal year 2025 the federal government collected over Rs 13 trillion, equivalent to 11.3 percent of GDP, placing Pakistan on a trajectory to reach the 15 percent federal tax-to-GDP benchmark by June 2028. For countries at Pakistan’s level of development, total tax revenue of around 18 percent of GDP is considered normal, with the balance expected from provincial and state governments.
By contrast, all provinces combined collected just Rs 979 billion in fiscal year 2025, or 0.85 percent of GDP. “Provinces are expected to contribute around 3 percent of GDP. To get there by 2028, collections will need to more than triple,” Shehzad said.
According to him, the core problem is not the absence of a tax base, but weak revenue yield from existing bases.
On sales tax, Shehzad highlighted that services — a provincial subject — have an estimated taxable base of Rs 29 trillion, yet provinces collected only Rs 650 billion, a yield of 2.2 percent. In contrast, sales tax on goods — a federal subject — generated Rs 3.9 trillion from a Rs 30 trillion base, a yield of around 13 percent.
“This gap alone shows the difference in collection efficiency,” he said.
The picture is even starker in agricultural income tax, also a provincial responsibility. Despite an estimated taxable base of Rs 3.7 trillion, provinces collected just Rs 8.4 billion, a yield of 0.2 percent.
Copyright Business Recorder, 2026","Sat, 17 Jan 2026 00:51:32 GMT",,Provinces are expected to contribute around 3 percent of GDP. Pakistan on a trajectory to reach the 15 percent federal tax-to-GDP benchmark by June 2028.,0.7420310974121094
