article link,article headline,article text,date,author,keyword,summary,summary_time_seconds,is_relevant,relevance_score,relevance_label
https://www.dawn.com/news/1968220,"Export-led growth is the way forward for Pakistan, says PM Shehbaz - Dawn","Prime Minister Shehbaz Sharif on Wednesday said that export-led growth was the only way forward for Pakistan.
The premier made the remarks while addressing a breakfast event at the Pakistan Pavilion on the sidelines of the World Economic Forum (WEF) in Davos.
In his remarks, the premier said Pakistan “is moving forward with a sense of achievement and a sense of purpose”, noting a drop in the inflation rate and a reduction in the policy rate.
However, he noted that exports were facing challenges and that social indicators “need to be improved through continuous joint efforts”.
“Our exports, collectively, do face different kinds of challenges,” the premier noted. “But the way forward is very clear: Pakistan has to have export-led growth,” he asserted.
PM Shehbaz said that the government brought in “fundamental structural changes” to the system, such as digitalising revenue collection. He stated that the tax collection-to-GDP ratio stood at 10.5pc, compared to 9pc two years ago, hailing it as a “significant achievement”.
“We are now in the mines and minerals business in a big way,” PM Shehbaz added, citing agreements and memoranda of understanding with American and Chinese companies.
“Pakistan has been blessed with infinite natural resources still buried in the heap of mountains in the north of Pakistan, in Gilgit-Baltistan, Azad Jammu and Kashmir, Khyber Pakhtunkhwa and Balochistan,” he said.
He added that Pakistan was “moving speedily” in the fields of cryptocurrency, artificial intelligence and information technology (IT).
“Our IT exports have shown remarkable progress in the last few years, in that we brought a lot of instruments which have facilitated IT exports, which stand at $3bn annually,” he said.
In terms of the youth, PM Shehbaz said that the federal and provincial governments had enacted many programmes to empower the youth through vocational training.
“As a result, our youth [are] getting productive employment in Gulf states and other parts of the world because they are highly qualified and highly trained,” he emphasised.
PM Shehbaz then touched on improving relations with the United States, expressing the hope that Islamabad and Washington would “cooperate with each other in a big way” in the fields of mines and minerals, counter-terrorism, IT and AI.
“I think Pakistan is at a point in time where we are going to take off rapidly in agriculture, industry, the mining industry, AI and IT,” the prime minister said. “I think that the future is very promising, I have no doubt about it.”
Earlier, PM Shehbaz had met International Monetary Fund (IMF) Managing Director Kristalina Georgieva on the sidelines of the WEF.
According to the Prime Minister’s Office (PMO), PM Shehbaz briefed Georgieva on the improvement in Pakistan’s macroeconomic indicators, stabilisation efforts and progress on institutional reforms.
He stressed Pakistan’s commitment to fiscal discipline, revenue mobilisation and sustainable development, the statement said.
The IMF official acknowledged and appreciated Pakistan’s reform efforts, the statement said. She stressed the importance of maintaining the momentum of reforms to ensure long-term economic resilience, it added.
The two sides discussed the global economic outlook, challenges faced by emerging economies and the importance of multilateral cooperation in safeguarding economic stability, it added.
Earlier, PM Shehbaz had also met Palestinian Prime Minister Mohammad Mustafa on the sidelines of the World Economic Forum in Davos.
According to the PMO, Mustafa expressed his heartfelt gratitude to PM Shehbaz for “Pakistan’s consistent, principled and unwavering support for the Palestinian people”.
“Mustafa personally walked up to PM Shehbaz and introduced himself,” the statement said.
“The Palestinian prime minister thanked Pakistan for supporting the Palestinian stance at international forums and for its role regarding the Palestinian cause,” it added.
The premier is on a three-day visit to the Swiss town (from January 20-22), primarily to lead a high-level delegation from Pakistan, including Deputy Prime Minister and Foreign Minister Ishaq Dar.
The premierarrivedin Davos on Tuesday. In a post on X, PM Shehbaz wrote that he was visiting Davos to advance Pakistan’s engagement at the WEF with global trade and investment partners.
“Pakistan’s ongoing economic reform journey is unlocking profound opportunities, driven by a resilient and entrepreneurial workforce and significant potential across energy, agriculture, minerals, and emerging technologies,” PM Shehbaz said.
He added that Pakistan was “ready to harness this potential into mutually beneficial economic cooperation and long-term investment”.
Meanwhile, Deputy Prime Minister and Foreign Minister Ishaq Dar inaugurated the Pathfinder Group’s Pakistan Pavilion on the sidelines of the WEF Annual Meeting in Davos, according to a post by the Foreign Office on X.
The foreign minister lauded the initiative to showcase Pakistan’s vast economic potential and emerging opportunities on a global platform, while highlighting the dynamism and innovation of the country’s start-ups.
He underscored the critical role of start-ups in advancing socio-economic development and driving innovation across diverse sectors.
FM Dar reaffirmed the government’s commitment to facilitating and promoting entrepreneurs and start-ups, particularly those led by youth, to fully realise the economic potential.
In another post on X by the FO, the foreign minister met his Canadian counterpart Anita Anand on the sidelines of the WEF 2026 meeting.
The two foreign ministers “agreed to explore ways to enhance Pakistan-Canada ties” and “discussed to upscale and strengthen economic and trade relations”, the social media post said.
Later, a post by the FO said Dar also met Finnish Foreign Minister Elina Valtonen.
“The two leaders reaffirmed their commitment to strengthen and expand Pak-Finland bilateral cooperation in key areas, including trade and investment,” the FO’s post stated.
It added that they also exchanged views on important regional and global developments.
“Both sides emphasised advancing a forward-looking and mutually beneficial partnership,” it further stated.","Wed, 21 Jan 2026 09:03:26 GMT",,tax to GDP ratio Pakistan,PM Shehbaz Sharif said that export-led growth was the only way forward for Pakistan. He made the remarks while addressing a breakfast event at the Pakistan Pavilion. He expressed the hope that Islamabad and Washington would “cooperate with each other in a,9.787476062774658,False,0.13894207775592804,entertainment and celebrity news
https://www.dawn.com/news/1968549/sustainable-growth-key-to-economic-transformation-says-minister,"Sustainable growth key to economic transformation, says minister - Dawn","ISLAMABAD: Pakis­tan’s journey towards a trillion-dollar economy is only possible through alignment of policy, capital industry, and institutions, said Minister for Board of Investment Qaiser Ahmed Sheikh, pointing out that fragmented progress cannot deliver sustainable growth.
Speaking at the Pakis­tan Leadership Conversa­tion on Thursday, the minister emphasised collective acceleration, export-led growth, and investor-friendly reforms as key drivers for economic transformation.
Drawing lessons from China’s development journey, Mr Sheikh highlighted how China’s focus on value-added products and export-led growth transformed it into one of the world’s leading exporters.
He stressed that Pakistan can replicate this success by upgrading its production base, improving quality standards, and moving up the global value chain.
He underlined that future-fit and skilled human capital is critical for sustainable development, adding that productivity enhancement — not just headline GDP growth — must remain Pakistan’s economic north star. He emphasised technology adoption, managerial capacity, and SME formalisation to strengthen competitiveness.
Highlighting digital transformation, Qaiser Ahmed Sheikh said that digital technologies, artificial intelligence, and fintech can enable Pakistan to leapfrog economically, provided adoption moves from pilot projects to large-scale platforms.
Referring to improving market sentiment, the investment minister noted that rising investor confidence reflected in the stock market performance indicates growing trust in Pakistan’s economic direction.
Reaffirming the prime minister’s vision, he stated that the government is implementing investor-friendly reforms to improve ease of doing business and ensure regulatory predictability.
The minister informed investors that special economic zones offer a ten-year income tax exemption, while around 6,000 acres of land are available near Port Qasim for investment purposes. He further highlighted that the Business Facilitation Centre is providing one-window solutions to domestic and foreign investors.
He concluded by reiterating that the Board of Investment remains committed to providing all possible facilitation to foreign investors and positioning Pakistan as a competitive, reliable, and future-ready investment destination.
Published in Dawn, January 23rd, 2026","Fri, 23 Jan 2026 02:47:10 GMT",,tax to GDP ratio Pakistan,Punjab's Board of Investment held a meeting on Thursday to discuss ways to boost economic growth. Meeting also discussed how to improve the quality of life in the country. The aim was to provide all possible facilitation to foreign investors. e Business Facilitation Centre is providing one-window solutions to domestic and foreign Investors.,3.773178815841675,True,0.12795820832252502,tax to GDP ratio
https://www.dawn.com/news/1963889,2025 OUTLOOK : Tax relief held fast by IMF restraints - Dawn,,"Mon, 29 Dec 2025 08:00:00 GMT",,tax to GDP ratio Pakistan,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,2.7696049213409424,True,0.30486682057380676,tax reform and policy
https://www.dawn.com/news/1966528,Strengthening fiscal federalism - Dawn,"
The outlook for a consensus on the 11th National Finance Commission (NFC) award currently appears murky within set timelines, both in cases of vertical and horizontal resource distribution as well as sharing of expenditures among the stakeholders.
So far, the working groups, according to a media report, have made limited progress, which, as per the report, makes it difficult for the consolidation of their recommendations within the time frame. The commission was due to meet in January.
Despite the tough challenges they face, it is incumbent on all stakeholders to join hands to achieve a consensus on the new NFC award, upholding the rights of the federating units.
No doubt, the eight working groups set up by the federal government include issues with no easy solutions. They will recommend the percentage of resources to be distributed between the centre and the four provinces, the vertical transfers, national debt composition and its utilisation, and the inclusion or exclusion of certain taxes in the divisible pool.
Provincial representatives insist on greater autonomy, citing increased tax revenue collection over the past year, even as the NFC award continues to be delayed
The centre, says a The Express Tribune analyst, wants to exclude customs duties from the purview of the divisible pool that is divided among the five governments. According to the Revenue Division Year Book 2025, the provisional net total collection of customs duty by the Federal Board of Revenue (FBR) was Rs1.28 trillion in FY25 or 10.9pc of the total tax revenue.
Similarly, in the NFC group meeting on the sharing of divisible pool resources for the federally administered tribal districts merged with Khyber Pakhtunkhwa (KP), the KP government has reportedly proposed the creation of a 10-year special grant from the federal divisible pool to address what it described as “historical development deficits” in the merged area. The grant, officials said, would bring the region on a par with the rest of KP and the country. However, the federal government says the province is getting its due share.
The International Monetary Fund projects Pakistan’s provincial tax-to-GDP ratio to rise from 0.9pc in FY25 to 1.6pc by FY28, with total collections expected to exceed Rs3.1tr by FY30. The federal tax revenue is expected to remain largely flat during this period. The Fund says the future revenue growth will be driven mainly by provinces.
However, the Fund notes that this provincial revenue increase is contingent on the successful rollout of agricultural income tax (AIT) reforms and an expanded sales tax on services.Significant obstacles to realising the full potential of AIT remain, including fully operationalising information sharing between the FBR and provincial tax authorities.
Former FBR chairman Syed Shabbar Zaidi says the exemption from the levy of Sindh Sales Tax on Services Act 2011 should be removed, and all retailers and wholesalers should be subjected to taxation under the Act. The jurisdiction of the Federal Sales Tax Act 1990 should end, and registration of such retailers and wholesalers should be transferred to the provinces.
The Sindh Revenue Board (SRB) has posted a robust half-yearly growth of 21pc for FY26 by collecting Rs161.4bn compared to Rs133.3bn in FY25. In December, SRB recorded a surge in revenues by 25pc.
And on Dec 9, PPP Chairman Bilawal Bhutto Zardari had urged the government to transfer the collection of sales tax on goods to the provinces, saying the provinces have proven their capacity to take the lead in collecting the sales tax on services after the 18th Amendment.
According to the Revenue Division Year Book, the total net sales tax collection was provisionally estimated at Rs3.9tr for FY25 or 33.2pc of the federal tax revenue.
A working group chaired by KP’s Finance Minister will now “deliberate and suggest measures for improving the overall tax-to-GDP ratio”. Notable here is that the KP Revenue Authority recorded a 30pc increase in collection of sales tax on services amounting to Rs23.3bn during the first six months of this fiscal year compared to Rs17.9bn in the same period last year.
The Centre has been levying presumptive taxes on services under the Income Tax Ordinance 2001, sales tax on gas, electricity and telephone services and federal excise duty on several services, according to analysts Huzaima Bokhari, Dr Ikramul Haq and Abdul Rauf Shakoori. In a joint Business Recorder article, they wrote that the present situation on the financial front could have been avoided had the centre allowed the provinces to generate their own resources through sales tax on goods.
Despite the constitutional requirement to allocate 57.5pc of the NFC divisible pool to provinces, Dr Hafiz Pasha said they received only 45.8pc in the last fiscal year. Speaking at a Social Policy and Development Committee seminar on NFC recently, he explained that a nearly 12pc share was withheld either by charging petroleum levy on products that are not part of the divisible pool or by getting back transferred money in the shape of cash surpluses. The federal government collected over Rs1.2tr in petroleum levy, and the provinces also saved Rs921bn as cash surplus.
As highlighted in a 2023 World Bank report, the federal government retains ministries linked to devolved subjects and spent Rs328bn on them. A working group will make recommendations on sharing financial expenses incurred by the federation in areas under provincial jurisdiction.
Published in Dawn, The Business and Finance Weekly, January 12th, 2026","Mon, 12 Jan 2026 08:00:00 GMT",,tax to GDP ratio Pakistan,The outlook for a consensus on the 11th National Finance Commission (NFC) award currently appears murky. The eight working groups set up by the federal government include issues. The International Monetary Fund projects Pakistan’s provincial tax-to-GDP ratio to rise from 0.9pc in FY25 to 1.6pc by.,4.939639091491699,True,0.35952454805374146,tax reform and policy
https://www.dawn.com/news/1967621,Govt borrows Rs1.19tr in 1HFY26 - Dawn,"KARACHI: Despite a 10 per cent year-on-year increase in revenue collection, the government borrowed net Rs1.192 trillion from scheduled banks in the first half of the current fiscal year against retirement of Rs1.255tr in the same period last year.
The Federal Board of Revenue (FBR) collected Rs6.159 trillion during July-December FY26 against the target of Rs6.490tr, a shortfall of Rs331bn. However, it is 10pc higher compared to the year-ago figure of Rs5.618tr.
The borrowing in 1HFY26 means the government spent much higher than the last year.
This is also interesting to note that the State Bank reported a net profit of Rs2.5tr for FY25, which was transferred to the federal government. Despite this additional liquidity, the government is borrowing heavily from banks.
Banks are comfortable to invest in the government papers as they get risk-free high yields which made the financial sector most stable financial sector.
Last week the banks bids for the treasury bills auctions were Rs2.5tr reflecting the eagerness of banks to park their liquidity in the safest place.
“Investments in government securities remained the main driver of banking sector balance sheet,” said the State Bank in its annual report for 2024-25.
Published in Dawn, January 18th, 2026","Sun, 18 Jan 2026 02:12:05 GMT",,FBR revenue collection,"The government borrowed net Rs1.192 trillion from scheduled banks in the first half of the current fiscal year. Despite a 10 per cent year-on-year increase in revenue collection, the government is borrowing heavily from banks. The borrowing in 1HFY26 means the government spent much higher than the last year.",2.18582820892334,True,0.811065673828125,tax revenue collection
https://www.dawn.com/news/1968330,FBR flags tax evasion in Sindh solar imports - Dawn,"• Report highlights trade-based money laundering in solar kit imports• Senate panel fumes over absence of economic minister, provincial secretaries
ISLAMABAD: Another episode of massive under-invoicing for tax evasion and trade-based money laundering through the import of solar kits came to light before a parliamentary committee, which expressed serious displeasure over the continued absence of the minister for economic affairs and provincial secretaries.
The Senate Secretariat released selected operational parts of a report presented to the Senate Standing Committee on Economic Affairs by the Federal Board of Revenue (FBR), detailing grave irregularities in the import of solar home system kits under the Sindh Solar Energy Project (SSEP).
The report revealed that solar kits were declared at $16-$23.4 per unit for tax purposes by contractors, while payments of up to $112.44 per unit, or about 700 per cent higher, were made by the World Bank for the SSEP, reflecting a difference of $89-96 per unit. Investigations are underway into trade-based money laundering, tax evasion, fund layering and violations of foreign exchange rules.
According to the report, M/s Beyond Green, Karachi, imported 10 consignments comprising 200,968 solar home system units between December 2024 and July 2025 through clearing agent M/s Vista Impex. The goods were declared under HS Codes 8501.7210 and 8501.711, attracting zero customs duty, 18pc sales tax, 3pc additional sales tax and zero income tax. Declared unit values ranged from $16.1 to $23.4, and four consignments were cleared through the Green Channel.
Subsequent verification revealed that the goods declarations (GDs) submitted to the Sindh government were either fake or tampered with, a fact officially conveyed on Oct 9, 2025. Further investigation showed that the same kits were supplied to the Sindh government at manifold higher prices.
Official contracts under the SSEP with M/s Shenzhen LEMI Technology Development Co Ltd, China, revealed a contractual price of approximately $112.44 per kit, excluding duties and taxes. The World Bank reportedly paid this amount directly to the supplier, the FBR report said.
For tax purposes, the transactional value was worked out at $103.08 per unit, leading to the forwarding of 10 contraventions to customs adjudication authorities. Show-cause notices have been issued and the matter is pending adjudication.
The Senate committee was inf­or­med that fake invoices amounting to $12.5 million were also generat­­ed. In addition, evidence suggested third-party remittances routed through UAE-based entities, raising alarms of trade-based money laundering, foreign exchange violations and fund layering. The case has been referred for proceedings under the Anti-Money Laundering Act 2010, while a comprehensive sales tax audit has been recommended.
The committee was told that the SSEP implementation period ended on July 31, 2025, but around 30,000 solar kits out of 200,000 could not be distributed within the planned period and would now be handled under a separate arrangement.
Following the identification of discrepancies, the Sindh cabinet had on Dec 1, 2025 referred the matter to the Enquiries and Anti-Corruption Establishment (EACE). A forensic audit has also been approved and is underway, while the National Accountability Bureau (NAB) has taken cognisance of the case and is actively investigating.
On these revelations, committee chairman Saifullah Abro asked whether any suspensions of suspected officials had taken place and was informed that no suspensions had occurred so far. He directed that a letter be written to the chief minister to ensure that all individuals involved were held accountable.
Minister’s absence
Earlier, the Senate panel expressed sharp criticism over the continued absence of Minister for Economic Affairs Ahad Khan Cheema and senior bureaucrats, as well as the participation of junior officers from provincial governments, terming it a serious disregard for parliamentary oversight.
An additional secretary from the Economic Affairs Division informed the committee that the minister was attending the World Economic Forum in Davos. The explanation failed to satisfy the senators, with PPP Senator Waqar Mehdi remarking that he did not recall the minister ever attending a committee meeting and demanding that the minister’s chair be removed.
Chairman Saifullah Abro reminded the meeting that parliamentary rules were explicit, stating that the membership of a committee member or the minister could be cancelled in case of absence on three occasions without prior notice.
“If the minister wants to increase corruption, then he should definitely not be in the committee, but if he wants to stop corruption, then he should come to the committee,” he said, directing that a message be conveyed to the minister that he had not been attending the panel for two years.
“We are not removing the minister’s chair, but tell him that this behaviour is not good,” Senator Abro said.
During the meeting, agenda items related to Khyber Pakhtunkhwa projects were postponed and provincial officers were asked to leave after it emerged that officials below grade-20 had been deputed to represent the province.
The committee decided that a formal letter be written to the KP chief secretary to ensure that provincial secretaries attend the next meeting, failing which the matter would be referred to the Privileges Committee.
Published in Dawn, January 22nd, 2026","Thu, 22 Jan 2026 01:39:00 GMT",,FBR revenue collection,"Senate panel fumes over absence of economic minister, provincial secretaries. Report highlights trade-based money laundering in solar kit imports. Around 30,000 solar kits out of 200,000 could not be distributed. “If you don’t like what you’re seeing, you can leave’, says the PM.",4.575730800628662,True,0.48066189885139465,tax evasion and enforcement
https://www.dawn.com/news/1968167,"PML-N senator sees officials’ hand in Nadra, FBR data leak - Dawn","• Senator Afnanullah Khan claims up-to-date datasets are available on ‘dark web’• Committee chair suggests banning social media platforms who do not cooperate when asked to take down ‘terrorist accounts’
ISLAMABAD: A lawmaker from the ruling PML-N claimed on Tuesday that there had to be some officials connivance at play, as he highlighted the theft of Pakistanis’ personal data, saying that it was available on the dark web.
Senator Afnanullah Khan made the remarks during a meeting of the Senate Standing Com­mittee on Interior.
“It is the latest data… and it is such good data that we might not have such well-processed data. For example, they have consolidated data from the National Database and Registration Autho­rity (Nadra), the Federal Board of Revenue (FBR) and banks in a dataset,” he said.
“And you can get anyone’s data for Rs500, and if you want that of the entire country, you will get it for Rs70-80 billion. Data worth Rs70-80bn is [available] on the dark web,” the senator said.
The dark web refers to websites that are not indexed by search engi­nes, and are usually encry­pted, only accessible through specialised browsers. This heightened anonymity makes it a hotbed for illegal activities, such as drug and/or arms sales, fraud and data theft etc.
Senator Afnanullah pointed out that when the data of any individual was stolen, it could be used for any purpose, including obtaining passports and identity cards for others.
“Why is Pakistanis’ data stolen time and again?” he asked.
Addressing Mustafa Jamal Kazi of the Directorate General of Immigration and Passports, he added: “Let me tell you one thing; without the [involvement of] people inside the organisation, data theft at such a large scale is not possible. It is impossible. The data of 240 million people cannot be stolen just like that.”
Later, speaking to Dawn, the PML-N senator asserted that this data could not have been leaked without the involvement of officials in the Nadra and Immig­ration and Passports Directorate General.
In the meeting, Committee Cha­i­r­person and PTI Senator Faisal Saleem Rahman had asked Mr Kazi whether any investigation had been carried out in this regard.
Mr Kazi responded that a probe had been conducted and officials had also been removed.
Senator Rahman also stressed the need for ensuring the protection of law enforcement bodies’data. “Who will be responsible if their data is leaked?” he said.
Proposal to ban social media platforms
Minister of State for Interior Talal Chaudhry also attended the meeting, and raised the issue of the use of social media by terrorists.
“Previously, terrorists used guns. Now, they are using social media,” he said, adding that social media companies would not even share the internet protocol addresses of users operating accounts being used for terrorism.
Speaking on the matter, Senator Rahman suggested that the government should enter into a contract with social media platforms. He further advised that platforms that did not cooperate with the government should be banned.
PPP Senator Palwasha Khan endorsed these views, saying: “A ban should definitely be imposed.”
Senator Rahman further pointed out that China had its own social media platforms and said, “There is no need to employ the services of those [companies] that are not cooperating.”
Chaudhry responded to the suggestion, saying: “This is a big decision, you can take it. If we take it, it will be called an attack on the freedom of expression.”
Published in Dawn, January 21st, 2026","Wed, 21 Jan 2026 01:37:18 GMT",,FBR revenue collection,"Senator Afnanullah Khan made the remarks during a meeting of the Senate Standing Com­mittee on Interior. “You can get anyone’s data for Rs500, and if you Senator Faisal Saleem Rahman also stressed the need for ensuring the protection of law enforcement bodies’data. He suggested that platforms that did not cooperate with the government should be banned.",2.866276979446411,True,0.169931560754776,tax revenue collection
https://www.dawn.com/news/1968054,‘Not possible without officials’ involvement’: PML-N senator on theft of Pakistanis’ data - Dawn,,"Tue, 20 Jan 2026 13:35:29 GMT",,FBR revenue collection,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,2.6630008220672607,True,0.18254077434539795,sales tax and indirect taxation
https://www.dawn.com/news/1967972,JazzWorld locks Rs75bn swap deal with UBL - Dawn,,"Tue, 20 Jan 2026 02:21:07 GMT",,FBR revenue collection,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.5616810321807861,False,0.07844928652048111,sports and games
https://www.dawn.com/news/1964795,Aurangzeb lauds FBR for record tax collection - Dawn,,"Sat, 03 Jan 2026 08:00:00 GMT",,FBR revenue collection,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.6569209098815918,True,0.9123553037643433,tax revenue collection
