article link,article headline,article text,date,author,summary,summary_time_seconds
https://www.brecorder.com/news/40402655/illegal-tax-refund-probe-lhc-disposes-of-fbr-pleas-against-fia,Illegal tax refund probe: LHC disposes of FBR pleas against FIA - Business Recorder,,"Sat, 17 Jan 2026 02:32:58 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1331441402435303
https://www.brecorder.com/news/40402659,Sost dry port: FBR issues SRO for clearance of goods - Business Recorder,,"Sat, 17 Jan 2026 02:26:37 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1329278945922852
https://www.brecorder.com/news/40402294,FBR monitoring lifestyles to catch tax evaders - Business Recorder,,"Thu, 15 Jan 2026 03:18:45 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1151888370513916
https://www.brecorder.com/news/40402113,"FBR includes names of AJ&K, G-B taxpayers in Active Taxpayers’ List - Business Recorder","ISLAMABAD: In a major development, Federal Board of Revenue (FBR) has included the names of taxpayers of Azad Jammu and Kashmir and Gilgit-Baltistan in the Active Taxpayers’ List (ATL). They were already on the ATL of the Azad Jammu and Kashmir Central Board of Revenue and Gilgit-Baltistan Council Board of Revenue.
In this regard, the FBR has notified an SRO17(I)/206 to amend Income Tax Rules 2002.
In case of a person on the active taxpayers’ list of the Azad Jammu and Kashmir Central Board of Revenue or Gilgit-Baltistan Council Board of Revenue, the name of such a person shall be included in the active taxpayers’ list under section 181A of the Income Tax Ordinance, notification pointed out.
READ MORE:Active Taxpayers’ List will include those from AJK & G-B: FBR
According to the notification, name of a taxpayer shall be included in the active list under section 181A of the Income Tax Ordinance, if his or her temporary or permanent address registered in AJ&K or G-B.
The Commissioner Inland Revenue, having jurisdiction over the case on the basis of his temporary address mentioned on the CNIC, shall verify the non-existence of any employment or business in Pakistan through IRIS after making inquiry and seeking undertaking from concerned taxpayer.
The concerned Commissioner of Azad Jammu and Kashmir Central Board of Revenue or Gilgit-Baltistan Council Board of Revenue, as the case may be, shall verify the employment or sole business existence in the Azad Jammu and Kashmir or the Gilgit-Baltistan through IRIS:
The person, whose name has been included in the ATL is liable to file income tax returns under section 114 of the Ordinance, says FBR notification, adding, if such a person who does not comply with the notice under sub-section (4) of section 114 of the Ordinance, his or her name shall be removed from the active taxpayers’ list under section 181A of the Ordinance, the FBR added.
Copyright Business Recorder, 2026","Wed, 14 Jan 2026 00:56:03 GMT",,Federal Board of Revenue (FBR) has included the names of taxpayers of Azad Jammu and Kashmir and Gilgit-Baltistan in the Active Taxpayers’ List (ATL) They were already on the ATL of the AzadJammu & Kashmir Central Board of revenue and Gil Git Baltistan Council Board of tax. The FBR has notified an SRO17(I)/206 to amend Income Tax Rules 2002.,2.284735918045044
https://www.brecorder.com/news/40401912/fbr-seeks-new-measures-for-increasing-tax-on-affluent-classes,FBR seeks new measures for increasing tax on affluent classes - Business Recorder,,"Tue, 13 Jan 2026 01:32:17 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.4189398288726807
https://www.brecorder.com/news/40401904/kcci-requests-fbr-chief-sales-tax-deferred-cases-must-be-processed-electronically,KCCI requests FBR chief: Sales tax deferred cases must be processed electronically - Business Recorder,,"Tue, 13 Jan 2026 03:00:57 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.2070579528808594
https://www.brecorder.com/news/40402534/federal-govt-punctures-claims-of-stronger-provincial-tax-performance,Federal govt punctures claims of stronger provincial tax performance - Business Recorder,,"Fri, 16 Jan 2026 05:46:32 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0372247695922852
https://www.brecorder.com/news/40402025/fcc-hears-appeals-on-levy-of-super-tax-under-sec-4c,FCC hears appeals on levy of Super Tax under Sec 4C - Business Recorder,,"Wed, 14 Jan 2026 00:56:02 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.25844407081604
https://www.brecorder.com/news/40402470,FIA actions in refunds scam: LHC dismisses ex-FBR Member’s petition - Business Recorder,,"Fri, 16 Jan 2026 03:36:31 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.290118932723999
https://www.brecorder.com/news/40402496/super-tax-case-a-retrospective-law-cannot-impair-or-destroy-vested-rights-counsel,Super tax case: A retrospective law cannot impair or destroy vested rights: counsel - Business Recorder,,"Fri, 16 Jan 2026 02:37:55 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.1867990493774414
https://www.brecorder.com/news/40402675,Provincial revenue potential largely untapped: Shehzad - Business Recorder,"ISLAMABAD: Pakistan’ provincial revenue potential remains largely untapped, and claims that provinces have outperformed the federal government on tax collection do not stand up to a factual review, said Khurram Shehzad, Advisor to the Finance Minister.
“The debate on fiscal federalism must be anchored in measured outcomes, not perceptions,” Shehzad said, pointing to wide disparities between federal and provincial tax effort despite provinces holding major constitutionally assigned tax bases.
He shared details with media noting that in fiscal year 2025 the federal government collected over Rs 13 trillion, equivalent to 11.3 percent of GDP, placing Pakistan on a trajectory to reach the 15 percent federal tax-to-GDP benchmark by June 2028. For countries at Pakistan’s level of development, total tax revenue of around 18 percent of GDP is considered normal, with the balance expected from provincial and state governments.
By contrast, all provinces combined collected just Rs 979 billion in fiscal year 2025, or 0.85 percent of GDP. “Provinces are expected to contribute around 3 percent of GDP. To get there by 2028, collections will need to more than triple,” Shehzad said.
According to him, the core problem is not the absence of a tax base, but weak revenue yield from existing bases.
On sales tax, Shehzad highlighted that services — a provincial subject — have an estimated taxable base of Rs 29 trillion, yet provinces collected only Rs 650 billion, a yield of 2.2 percent. In contrast, sales tax on goods — a federal subject — generated Rs 3.9 trillion from a Rs 30 trillion base, a yield of around 13 percent.
“This gap alone shows the difference in collection efficiency,” he said.
The picture is even starker in agricultural income tax, also a provincial responsibility. Despite an estimated taxable base of Rs 3.7 trillion, provinces collected just Rs 8.4 billion, a yield of 0.2 percent.
Copyright Business Recorder, 2026","Sat, 17 Jan 2026 00:51:32 GMT",,Provinces are expected to contribute around 3 percent of GDP. Pakistan on a trajectory to reach the 15 percent federal tax-to-GDP benchmark by June 2028.,0.8315560817718506
https://www.brecorder.com/news/40402078/ptea-advocates-for-structural-reforms-to-restore-competitiveness-fuel-economic-growth,"PTEA advocates for structural reforms to restore competitiveness, fuel economic growth - Business Recorder",,"Wed, 14 Jan 2026 00:56:02 GMT",,In this article we look at some of the most important figures in the history of medicine. We also look at the role of medicine in the creation of the modern world. This article is based on a report by the International Institute of Public Health Research.,1.0862278938293457
https://www.brecorder.com/news/40402119/pakistans-gdp-growth-expected-to-stay-at-3-world-bank,Pakistan’s GDP growth expected to stay at 3%: World Bank - Business Recorder,"ISLAMABAD: Pakistan’s GDP growth is projected to remain at 3 percent in fiscal year 2025–26 before rising to 3.4 percent in fiscal year 2026–27, driven by a recovery in agricultural production and reconstruction efforts following a series of floods in 2025, the World Bank said.
However, Pakistan current account deficit is expected to widen in fiscal year 2026-27, with a rise in import demand, alongside the strengthening growth, and post-flood normalization of remittance inflows, the Bank stated in its latest report on Global Economic Prospects.
The Bank has also warned that in several oil importers, particularly Pakistan and Tunisia, further increases in US tariffs could lead to notable declines in exports. In addition, economies with a more concentrated export destination structure would be more vulnerable to trade related shocks.
READ MORE:Pakistan’s exports as share of GDP shrinking: World Bank
The report further stated that in Morocco and Pakistan, the implementation of deeper-than-anticipated regulatory reforms to promote private sector activity could boost growth, reduce informality, and create jobs.
In Pakistan, a relaxation of import restrictions and an expansion of bank credit, stemming partly from easing financial conditions, have contributed to the strengthening of activity, particularly in the industrial sector.
Among oil importers, current account balances have improved in Morocco, Pakistan, and Tunisia, partly because of increases in remittances and tourism revenues, it added.
Among oil importers, inflation has declined, particularly on account of softening food prices. This has led to multiple policy rate cuts, including in Pakistan, though monetary policies have still remained restrictive to tame inflation in several economies, the Bank added.
The report noted that the global economy is proving more resilient than anticipated despite persistent trade tensions and policy uncertainty. Global growth is projected to remain broadly steady over the next two years, easing to 2.6% in 2026 before rising to 2.7% in 2027, an upward revision from the June forecast.
The resilience reflects better-than-expected growth—especially in the United States, which accounts for about two-thirds of the upward revision to the forecast in 2026. Even so, if these forecasts hold, the 2020s are on track to be the weakest decade for global growth since the 1960s.
The sluggish pace is widening the gap in living standards across the world, the report finds: at the end of 2025, nearly all advanced economies enjoyed per capita incomes exceeding their 2019 levels, but about one in four developing economies had lower per capita incomes.
In 2025, growth was supported by a surge in trade ahead of policy changes and swift readjustments in global supply chains. These boosts are expected to fade in 2026 as trade and domestic demand soften.
However, the easing global financial conditions and fiscal expansion in several large economies should help cushion the slowdown, according to the report. Global inflation is projected to edge down to 2.6% in 2026, reflecting softer labour markets and lower energy prices.
Growth is expected to pick up in 2027 as trade flows adjust and policy uncertainty diminishes.
Copyright Business Recorder, 2026","Wed, 14 Jan 2026 00:56:03 GMT",,"Pakistan’s GDP growth is projected to remain at 3 percent in fiscal year 2025–26. The World Bank has also warned that in several oil importers, particularly Pakistan and Tunisia, further increases in US tariffs could lead to notable declines in exports. Growth is expected to pick up in 2027 as trade flows adjust and policy uncertainty diminishes. Global inflation is projected to edge down to 2.6% in 2026, reflecting softer labour markets.",2.0486340522766113
